link_id,observed_volume,count_id,road_name,route_id,county
mdot_aadt_B100018_1917,5742.00000000,B100018,Motter Ave,10057MU01020  01NN**************,Frederick
mdot_aadt_S2012150646_1918,8171.00000000,S2012150646,Muncaster Rd,15000CO00062  01SS**************,Montgomery
mdot_aadt_S2000060042_1919,722.00000000,S2000060042,Ramp 6 Fr Md 26 Eb To Md 97 Sb,06000RP00026  02NNMD6         06,Carroll
mdot_aadt_S1998130110_1920,940.00000000,S1998130110,Ramp 8 Fr Us 29 Sb To Is 70 Wb,13000RP00070  02SSIS87        08,Howard
mdot_aadt_S1998120114_1921,300.00000000,S1998120114,Ramp 4 Fr Md 155 Nb To Is 95 Eb,12000RP00095  02WWIS89        04,Harford
mdot_aadt_V2013000396_1922,8220.00000000,V2013000396,Ramp 2 Fr Is 70 Wb To Md 85 Nb,10000RP00070  02WWIS54        02,Frederick
mdot_aadt_B0562_1923,24930.00000000,B0562,National Freeway,01000IS00068  01EE**************,Allegany
mdot_aadt_S2011030967_1924,6501.00000000,S2011030967,Wards Chapel Rd,03000CO00521  01SS**************,Baltimore
mdot_aadt_BC018_1925,57251.00000000,BC018,Pulaski Hwy,24000US00040  01EE**************,Baltimore City
mdot_aadt_S2017120350_1926,1392.00000000,S2017120350,Majors Choice Dr,12007MU00555  01WW**************,Harford
mdot_aadt_S2011160023_1927,3962.00000000,S2011160023,Ramp 17 Fr Ramp 14 To Ramp 9,16000RP00095  02SSIS2         17,Prince George's
mdot_aadt_B1770_1928,3321.00000000,B1770,Copley Ave,08000CO00347  01NN**************,Charles
mdot_aadt_S2004130003_1929,373.00000000,S2004130003,Ramp 4 Fr Md 100l Nb To Md 100 Eb,13000RP00100  02SSMD7         04,Howard
mdot_aadt_S2009090001_1930,335.00000000,S2009090001,Ramp 1 Fr Md 331 Nb To Ramp 8 (to Us 50),09000RP00050  02NNUS95        01,Dorchester
mdot_aadt_S2011120707_1931,10510.00000000,S2011120707,Singer Rd,12000CO00246  01EE**************,Harford
mdot_aadt_S2000120029_1932,694.00000000,S2000120029,Ramp 2 Fr Us 40 Wb To Op 1660,12000RP00040  02SSUS11        02,Harford
mdot_aadt_V2013000383_1933,4301.00000000,V2013000383,Ramp 6 Fr Md 550 Sb To Us 15 Sb,10000RP00015  02SSUS30        06,Frederick
mdot_aadt_B100003_1934,5320.00000000,B100003,Mt Phillip Rd,10057MU01041  01SS**************,Frederick
mdot_aadt_S2006150084_1935,14191.00000000,S2006150084,Briggs Chaney Rd,15000CO00095  01EE**************,Montgomery
mdot_aadt_B060070_1936,2160.00000000,B060070,Sandymount Rd,06000CO00474  01WW**************,Carroll
mdot_aadt_S2014180590_1937,2115.00000000,S2014180590,Morganza Turner Rd,18000CO00053  01NN**************,St. Mary's
mdot_aadt_S2005240045_1938,6642.00000000,S2005240045,S Charles St,24999MU01570  01NN**************,Baltimore City
mdot_aadt_V2013000413_1939,3535.00000000,V2013000413,Ramp 4 Fr Md 17 Nb To Us 340 Eb,10000RP00340  02NNUS2         04,Frederick
mdot_aadt_S2011230592_1940,11362.00000000,S2011230592,Ocean Pkwy,23000CO00583  01NN**************,Worcester
mdot_aadt_V2013000698_1941,2232.00000000,V2013000698,Ramp 4 Fr Is 95x To Ramp 10 (to Is 95),16000RP00095  02NNIS27        04,Prince George's
mdot_aadt_B2113_1942,1280.00000000,B2113,George Washington Hwy,11000US00050  01EE**************,Garrett
mdot_aadt_S2010130004_1943,7271.00000000,S2010130004,Ramp 3 Fr Md 108 Eb To Us 29 Nb,13000RP00029  02SSUS21        03,Howard
mdot_aadt_S2012240283_1944,21091.00000000,S2012240283,Loch Raven Rd,24999MU01490  01NN**************,Baltimore City
mdot_aadt_S1998120088_1945,5021.00000000,S1998120088,Ramp 6 Fr Md 543 Eb To Ramp 7 (to Is 95),12000RP00095  02SSIS80        06,Harford
mdot_aadt_B2544_1946,12632.00000000,B2544,Montgomery Rd,13000MD00103  01NN**************,Howard
mdot_aadt_S2014090288_1947,2515.00000000,S2014090288,Bucktown Rd,09000CO00168  01SS**************,Dorchester
mdot_aadt_S2009140002_1948,634.00000000,S2009140002,Ramp 4 Fr Us 301 Nb To Md 701 Eb,14000RP00301  02NNUS112       04,Kent
mdot_aadt_S2011070495_1949,2001.00000000,S2011070495,Ramp 7 Fr Is 95 Wb To Md 222 Sb,07000RP00095  02WWIS93        07,Cecil
mdot_aadt_S2002120027_1950,2243.00000000,S2002120027,Ramp 4 Fr Us 1 Nb To Md 924 Eb,12000RP00001  02NNUS6         04,Harford
mdot_aadt_B1971_1951,4624.00000000,B1971,Buckeystown Pike,10000MD00085  01NN**************,Frederick
mdot_aadt_V2013000419_1952,3543.00000000,V2013000419,Ramp 2 Fr Us 340 Wb To Lander Rd Nb,10000RP00340  02WWUS8         02,Frederick
mdot_aadt_S2010110013_1953,133.00000000,S2010110013,Ramp 6 Fr Is 68 Eb To Us 219 Sb,11000RP00068  02SSIS14        06,Garrett
mdot_aadt_V2013000349_1954,3044.00000000,V2013000349,Ramp 4 Fr Mt Zion Rd Nb To Us 15 Eb,10000RP00015  02NNUS8         04,Frederick
mdot_aadt_B240164_1955,1070.00000000,B240164,Newkirk St,24999MU01280  01NN**************,Baltimore City
mdot_aadt_B2935_1956,51420.00000000,B2935,Montrose Rd,15000CO00144  01EE**************,Montgomery
mdot_aadt_S2011060526_1957,3382.00000000,S2011060526,Raincliffe Rd,06142MU00245  01WW**************,Carroll
mdot_aadt_S1998130107_1958,2040.00000000,S1998130107,Ramp 5 Fr Us 29 Sb To Is 70 Eb,13000RP00070  02SSIS87        05,Howard
mdot_aadt_B2444_1959,42810.00000000,B2444,Belair Bypass,12000US00001  01NN**************,Harford
mdot_aadt_B120044_1960,3322.00000000,B120044,Whitaker Mill Rd,12000CO00257  01EE**************,Harford
mdot_aadt_B1582_1961,2472.00000000,B1582,New Windsor Rd,06000MD00031  01EE**************,Carroll
mdot_aadt_S2012240295_1962,3111.00000000,S2012240295,Remington Ave,24999MU02240  01WW**************,Baltimore City
mdot_aadt_S2011120668_1963,3572.00000000,S2011120668,E Ring Factory Rd,12000CO01649  01NN**************,Harford
mdot_aadt_S2007100002_1964,4110.00000000,S2007100002,Ramp 5 Fr Is 70 Sb To Us 40 Eb,10000RP00070  02SSIS48        05,Frederick
mdot_aadt_S2011090571_1965,1870.00000000,S2011090571,Roselyn Ave,09019MU01201  01WW**************,Dorchester
mdot_aadt_S2011020772_1966,6452.00000000,S2011020772,N Bestgate Rd,02000MD00070C 01EE**************,Anne Arundel
mdot_aadt_B2028_1967,7645.00000000,B2028,Myersville Middletown Rd,10000MD00017  01NN**************,Frederick
mdot_aadt_S2008240003_1968,9875.00000000,S2008240003,W 41st St,24999MU00989  01NN**************,Baltimore City
mdot_aadt_S2011130425_1969,13342.00000000,S2011130425,Marriottsville Rd,13000CO00070  01NN**************,Howard
mdot_aadt_V2013000208_1970,645.00000000,V2013000208,Ramp 8 Fr Is 83 Sb To Middletown Rd,03000RP00083  02SSIS31        08,Baltimore
mdot_aadt_S2009060020_1971,3954.00000000,S2009060020,Ramp 7 Fr Md 27 Wb To Ramp 6 (to Md 140),06000RP00140  02SSMD9         07,Carroll
mdot_aadt_B2051_1972,77400.00000000,B2051,Balto National Pike,10000IS00070  01EE**************,Frederick
mdot_aadt_S2012241437_1973,1151.00000000,S2012241437,Winner Ave,24999MU04480  01SS**************,Baltimore City
mdot_aadt_S2010110023_1974,223.00000000,S2010110023,Ramp 8 Fr Md 546 Sb To Md 546f Wb,11000RP00068  02WWIS29        08,Garrett
mdot_aadt_B110015_1975,144.00000000,B110015,Walnut St,11059MU00100  01EE**************,Garrett
mdot_aadt_S2012150974_1976,8111.00000000,S2012150974,Southlawn La,15130MU02795  01WW**************,Montgomery
mdot_aadt_S1998120075_1977,4990.00000000,S1998120075,Ramp 6 Fr Is 95 Eb To Md 24 Sb,12000RP00095  02EEIS77        06,Harford
mdot_aadt_S2017130254_1978,1302.00000000,S2017130254,Sunny Spring,13000CO01451  01SS**************,Howard
mdot_aadt_B2448_1979,11991.00000000,B2448,Philadelphia Rd,12000MD00007  01EE**************,Harford
mdot_aadt_S2010210027_1980,653.00000000,S2010210027,Ramp 1 Fr Md 615 Nb To Ramp 8 (to Is 70),21000RP00070  02WWIS5         01,Washington
mdot_aadt_B030117_1981,5472.00000000,B030117,Marriottsville Rd,06000CO00740  01NN**************,Carroll
mdot_aadt_S2002160080_1982,2845.00000000,S2002160080,Ramp 8 Fr Us 50pa Sb To Us 50 Wb,16000RP00050  02WWUS6         08,Prince George's
mdot_aadt_V2013000416_1983,2360.00000000,V2013000416,Ramp 4 Fr Md 180 Nb To Us 340 Eb,10000RP00340  02EEUS4         04,Frederick
mdot_aadt_V2013000663_1984,5473.00000000,V2013000663,Ramp 2 Fr Is 95 Wb To Md 414 Nb,16000RP00095  02WWIS4         02,Prince George's
mdot_aadt_B240104_1985,24681.00000000,B240104,Reisterstown Rd,24000MD00140  01NN**************,Baltimore City
mdot_aadt_B2117_1986,3380.00000000,B2117,Maryland Hwy,11000MD00135  01EE**************,Garrett
mdot_aadt_B3809_1987,16561.00000000,B3809,Easton Pkwy,20000MD00322  01NN**************,Talbot
mdot_aadt_S2010100028_1988,4273.00000000,S2010100028,Emmit Gardens Dr,10000MD00904H 01EE**************,Frederick
mdot_aadt_S2011230164_1989,1882.00000000,S2011230164,Ramp 7 Fr Md 90 Wb To Us 113 Sb,23000RP00090  02NNMD4         07,Worcester
mdot_aadt_S2011130744_1990,5962.00000000,S2011130744,Tamar Dr,13000CO00991  01NN**************,Howard
mdot_aadt_B1804_1991,540.00000000,B1804,Taylors Island Rd,09000MD00016  01EE**************,Dorchester
mdot_aadt_B2618_1992,2581.00000000,B2618,Quaker Neck Rd,14000MD00289  01NN**************,Kent
mdot_aadt_B060103_1993,192.00000000,B060103,Watson Ln,06000MD00800D 01EE**************,Carroll
mdot_aadt_B3659_1994,2333.00000000,B3659,North Sandgates Rd,18000CO00636  01NN**************,St. Mary's
mdot_aadt_B2401_1995,15552.00000000,B2401,Fountain Green Rd,12000MD00543  01NN**************,Harford
mdot_aadt_S1999100092_1996,9794.00000000,S1999100092,Ramp 3 Fr Md 85 Eb To Ramp 2 (to Is 270),10000RP00270  02WWIS31        03,Frederick
mdot_aadt_S2006100022_1997,13895.00000000,S2006100022,Ramp 7 Fr Is 70 Wb To Us 15 Sb,10000RP00070  02WWIS52        07,Frederick
mdot_aadt_S2012150737_1998,1981.00000000,S2012150737,Saul Rd,15000CO00318  01SS**************,Montgomery
mdot_aadt_B240056_1999,6551.00000000,B240056,Shell Rd,24999MU01540  01SS**************,Baltimore City
mdot_aadt_S1998070013_2000,980.00000000,S1998070013,Ramp 5 Fr Md 279 Sb To Ramp 9 (to Is 95),07000RP00095  02SSIS109       05,Cecil
mdot_aadt_B4128_2001,1901.00000000,B4128,Laurel Rd,22137MU00005  01NN**************,Wicomico
mdot_aadt_BC054_2002,39042.00000000,BC054,Balto Beltway,24000MD00695  01NN**************,Baltimore City
mdot_aadt_S2014110624_2003,515.00000000,S2014110624,Blooming Rose Rd,11000CO00355  01SS**************,Garrett
mdot_aadt_B100038_2004,5532.00000000,B100038,N East St,10057MU00570  01SS**************,Frederick
mdot_aadt_S2012241410_2005,9171.00000000,S2012241410,S Patterson Park Ave,24999MU01415  01SS**************,Baltimore City
mdot_aadt_V2013000448_2006,3501.00000000,V2013000448,Ramp 3 Fr Md 543 Eb To Is 95 Nb,12000RP00095  02EEIS80        03,Harford
mdot_aadt_B130102_2007,25174.00000000,B130102,Sykesville Rd,13000MD00032  01NN**************,Howard
mdot_aadt_S2007100034_2008,1914.00000000,S2007100034,Ramp 1 Fr Md 75 Nb To Ramp 8 (to Is 70),10000RP00070  02WWIS62        01,Frederick
mdot_aadt_B2628_2009,982.00000000,B2628,Still Pond Rd,14000MD00292  01NN**************,Kent
mdot_aadt_B060093_2010,114.00000000,B060093,Somerset Ct                             ,06000OP00971  01SS**************,Carroll
mdot_aadt_S2017120347_2011,2832.00000000,S2017120347,Bulle Rock Pkwy,12000OP01788  01SS**************,Harford
mdot_aadt_B1965_2012,23990.00000000,B1965,Fingerboard Rd,10000MD00080  01EE**************,Frederick
mdot_aadt_S2012150437_2013,3311.00000000,S2012150437,Skylark Rd,15000CO00020  01SS**************,Montgomery
mdot_aadt_S2010100050_2014,2443.00000000,S2010100050,Ramp 5 Fr Md 17 Sb To Ramp 4 (to Is 70),10000RP00070  02EEIS42        05,Frederick
mdot_aadt_S2009240010_2015,11344.00000000,S2009240010,S Conkling St,24999MU01275  01SS**************,Baltimore City
mdot_aadt_B030100_2016,10962.00000000,B030100,Southeast Blvd,03000MD00702  01EE**************,Baltimore
mdot_aadt_S2012150675_2017,7341.00000000,S2012150675,Emory La,15000CO00137  01WW**************,Montgomery
mdot_aadt_V2013000344_2018,5023.00000000,V2013000344,Ramp 4 Fr Md 5 Nb To Md 231 Eb,08000RP00005  02NNMD47        04,Charles
mdot_aadt_S1998130103_2019,12420.00000000,S1998130103,Ramp 1 Fr Us 29 Nb To Is 70 Wb,13000RP00070  02NNIS87        01,Howard
mdot_aadt_B3653_2020,1591.00000000,B3653,Piney Point Rd,18000CO00327  01SS**************,St. Mary's
mdot_aadt_S2011120705_2021,14142.00000000,S2011120705,S Tollgate Rd,12000CO00226  01EE**************,Harford
mdot_aadt_B1525_2022,14251.00000000,B1525,Sykesville Rd,06000MD00032  01NN**************,Carroll
mdot_aadt_B0780_2023,22512.00000000,B0780,East Ordnance Rd,02000MD00710  01EE**************,Anne Arundel
mdot_aadt_B2315_2024,25152.00000000,B2315,Churchville Rd,12000MD00022  01EE**************,Harford
mdot_aadt_S2017100224_2025,2982.00000000,S2017100224,Bowers Rd,10000CO00196  01WW**************,Frederick
mdot_aadt_S2010020113_2026,703.00000000,S2010020113,Ramp 4 Fr Ramp 1 (fr Is97 Nb) To Md 648e,02000RP00097  02SSIS16        04,Anne Arundel
mdot_aadt_B1500_2027,6533.00000000,B1500,Liberty Rd,06000MD00026  01EE**************,Carroll
mdot_aadt_S2000160243_2028,7283.00000000,S2000160243,Ramp 3 Fr Is 95 Eb To Md 414 Nb,16000RP00095  02EEIS4         03,Prince George's
mdot_aadt_B120046_2029,11092.00000000,B120046,Boulton St,12007MU00060  01WW**************,Harford
mdot_aadt_S2012030033_2030,5981.00000000,S2012030033,Chesaco Ave,03000CO04417  01SS**************,Baltimore
mdot_aadt_S1997080007_2031,4685.00000000,S1997080007,Gallant Green Rd,08000CO00073  01NN**************,Charles
mdot_aadt_B2724_2032,64730.00000000,B2724,Columbia Pike,15000US00029  01NN**************,Montgomery
mdot_aadt_S2009120040_2033,10720.00000000,S2009120040,Brierhill Dr,12000CO01218  01SS**************,Harford
mdot_aadt_S2002100036_2034,2402.00000000,S2002100036,Ramp 3 Fr Us 15b To Ramp 2 (to Us 40/15),10000RP00015  02NNUS12        03,Frederick
mdot_aadt_S2010160150_2035,633.00000000,S2010160150,Ramp 2 Fr A. Afb To Old Marlboro Pike,16000RP00119  02NNGV6         02,Prince George's
mdot_aadt_S2011120488_2036,7461.00000000,S2011120488,Ramp 8 Fr Md 152 Sb To Ramp 1 (to Is 95),12000RP00095  02SSIS74        08,Harford
mdot_aadt_S2008130001_2037,2370.00000000,S2008130001,No Name,13000IS00095K 03NN**************,Howard
mdot_aadt_B100030_2038,11572.00000000,B100030,W 7th St,10057MU09070  01WW**************,Frederick
mdot_aadt_B220019_2039,790.00000000,B220019,Glen Ave,22133MU01080  01EE**************,Wicomico
mdot_aadt_B060093_2040,114.00000000,B060093,Somerset Ct                             ,06000CO00971  01SS**************,Carroll
mdot_aadt_B3924_2041,6900.00000000,B3924,Boonsboro Pike,21000US00040AL01EE**************,Washington
mdot_aadt_S1999100023_2042,453.00000000,S1999100023,Ramp 8 Fr Lander Rd Sb To Us 340 Wb,10000RP00340  02SSUS8         08,Frederick
mdot_aadt_B2592_2043,44232.00000000,B2592,Rouse Pkwy,13000MD00175  01NN**************,Howard
mdot_aadt_V2013000214_2044,15083.00000000,V2013000214,Ramp 5 Fr Ramp 8 (fr Is 95) To Is 195 Eb,03000RP00095  02SSIS47        05,Baltimore
mdot_aadt_B2152_2045,1064.00000000,B2152,First Ave,11000MD00742  01NN**************,Garrett
mdot_aadt_S1999100057_2046,844.00000000,S1999100057,Ramp 3 Fr Ramp 6 (fr Us15) To Mt Zion Rd,10000RP00015  02EEUS8         03,Frederick
mdot_aadt_B4230_2047,560.00000000,B4230,Cedar Hall Rd,23000MD00371  01NN**************,Worcester
mdot_aadt_S2008130011_2048,2053.00000000,S2008130011,Seneca Dr,13000CO00412  01EE**************,Howard
mdot_aadt_B1840_2049,1865.00000000,B1840,Hudson Rd,09000CO00389  01SS**************,Dorchester
mdot_aadt_B2634_2050,2713.00000000,B2634,Lambs Meadow Rd,14000MD00298  01EE**************,Kent
mdot_aadt_B100059_2051,805.00000000,B100059,Clemsonville Rd,10000CO00468  01NN**************,Frederick
mdot_aadt_S2007210007_2052,1430.00000000,S2007210007,Ramp 4 Fr Md 63 Nb To Is 70 Eb,21000RP00070  02NNIS24        04,Washington
mdot_aadt_B120042_2053,7394.00000000,B120042,Superior St,12000MD00763  01EE**************,Harford
mdot_aadt_S2007100037_2054,4444.00000000,S2007100037,Ramp 5 Fr Md 75 Sb To Ramp 4 (to Is 70),10000RP00070  02EEIS62        05,Frederick
mdot_aadt_S2012240468_2055,4001.00000000,S2012240468,Clifton Ave,24999MU02080  01WW**************,Baltimore City
mdot_aadt_S2007100001_2056,3620.00000000,S2007100001,Ramp 2 Fr Us 40 Wb To Is 70 Nb,10000RP00070  02WWIS48        02,Frederick
mdot_aadt_S2012030077_2057,9121.00000000,S2012030077,Mace Ave,03000CO05033  01SS**************,Baltimore
mdot_aadt_S2009030027_2058,4983.00000000,S2009030027,Ramp 6 Fr Us 40 Eb To Ramp 9 (to Md 43),03000RP00040  02NNUS20        06,Baltimore
mdot_aadt_B120002_2059,3152.00000000,B120002,Chapel Rd,12076MU00155  01EE**************,Harford
mdot_aadt_B0765_2060,11681.00000000,B0765,Balto Annapolis Blvd,02000MD00648E 01NN**************,Anne Arundel
mdot_aadt_B060081_2061,55.00000000,B060081,Ladiesburg Rd,06148MU00097  01EE**************,Carroll
mdot_aadt_S2005130052_2062,5990.00000000,S2005130052,Ramp 5 Fr Marriottsville Rd To Ramp 4,13000RP00070  02EEIS83        05,Howard
mdot_aadt_B020037_2063,5532.00000000,B020037,Calvert St,02003MU00460  01SS**************,Anne Arundel
mdot_aadt_B2421_2064,5843.00000000,B2421,Norrisville Rd,12000MD00023  01WW**************,Harford
mdot_aadt_S2013060380_2065,3540.00000000,S2013060380,Bennett Rd,06000CO00704  01EE**************,Carroll
mdot_aadt_B1753_2066,41990.00000000,B1753,Mattawoman Beantown Rd,08000MD00005  01NN**************,Charles
mdot_aadt_B2445_2067,4290.00000000,B2445,W Jarrettsville Rd,12000CO02656  01WW**************,Harford
mdot_aadt_V2013000772_2068,2160.00000000,V2013000772,Ramp 4 Fr Md 68 Nb To Is 70 Eb,21000RP00070  02NNIS18        04,Washington
mdot_aadt_B060076_2069,1465.00000000,B060076,Bucher John Rd,06000CO00216  01WW**************,Carroll
mdot_aadt_S2005160034_2070,12373.00000000,S2005160034,Ramp 1 Fr Ramp 4 (fr Md 295) To Md 197,16000RP00295  02WWMD9         01,Prince George's
mdot_aadt_S2008130032_2071,3411.00000000,S2008130032,Ramp 8 Fr Us 29 Sb To Md 108 Wb,13000RP00029  02WWUS21        08,Howard
mdot_aadt_S2012241382_2072,331.00000000,S2012241382,Lancaster St,24999MU06041  01WW**************,Baltimore City
mdot_aadt_S2006130079_2073,1361.00000000,S2006130079,Ramp 7 Fr Johns Hopkins Rd To Us 29 Sb,13000RP00029  02SSUS15        07,Howard
mdot_aadt_S2009230005_2074,1640.00000000,S2009230005,Ramp 5 Fr Us 113 Sb To Us 50 Eb,23000RP00050  02SSUS134       05,Worcester
mdot_aadt_S2011030954_2075,6931.00000000,S2011030954,Chartley Dr,03000CO00675  01WW**************,Baltimore
mdot_aadt_V2013000474_2076,9435.00000000,V2013000474,Ramp 5 Fr Md 32 Sb To Md 732r Eb,13000RP00032  02EEMD11        05,Howard
mdot_aadt_V2017000917_2077,8212.00000000,V2017000917,Ramp 16 Fr Monument Ave To Ramp 9,16000RP00095  02WWIS2         16,Prince George's
mdot_aadt_S2007060025_2078,4522.00000000,S2007060025,Antrim Blvd,06144MU00007  01SS**************,Carroll
mdot_aadt_B2507_2079,67911.00000000,B2507,Columbia Pike,13000US00029  01NN**************,Howard
mdot_aadt_B2608_2080,4522.00000000,B2608,Augustine Herman Hwy,14000MD00213  01NN**************,Kent
mdot_aadt_B120039_2081,26831.00000000,B120039,Mountain Rd,12000MD00152  01NN**************,Harford
mdot_aadt_B1512_2082,10540.00000000,B1512,Manchester Rd,06000MD00027  01NN**************,Carroll
mdot_aadt_B240103_2083,1822.00000000,B240103,W Garrison Ave,24999MU02120  01WW**************,Baltimore City
mdot_aadt_B2318_2084,14851.00000000,B2318,Churchville Rd,12000MD00022  01EE**************,Harford
mdot_aadt_S2011090572_2085,910.00000000,S2011090572,Roselyn Ave,09019MU01550  01SS**************,Dorchester
mdot_aadt_B0694_2086,9552.00000000,B0694,Generals Hwy,02000MD00178  01NN**************,Anne Arundel
mdot_aadt_B2034_2087,6310.00000000,B2034,S Potomac St,10000MD00017  01NN**************,Frederick
mdot_aadt_S2006240007_2088,5340.00000000,S2006240007,Ramp 9 Fr Us 1al To Ramp 8 (to Is95),24000RP00095  02EEIS50        09,Baltimore City
mdot_aadt_S2017030315_2089,2172.00000000,S2017030315,Woodward Dr N,03000CO08863  01NN**************,Baltimore
mdot_aadt_V2013000329_2090,2334.00000000,V2013000329,Ramp 5 Fr Md 140 Sb To Md 27 Eb,06000RP00140  02SSMD9         05,Carroll
