screenline_id,tract_pair_id,screenline_family,assignment_quality,assignment_status,LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,STATION_DESC,ROAD_SECTION,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,station_tract_geoid,adjacent_tract_geoid,station_county_geoid,adjacent_county_geoid,station_to_shared_boundary_m,shared_boundary_length_m,n_adjacent_tract_candidates_within_buffer,longitude,latitude,LINK,BEGIN_SECTION,END_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,AADT,AAWDT,TRUCK_AADT,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed,AADT_2017_NUM,AADT_2018_NUM,AAWDT_2017_NUM,AAWDT_2018_NUM,AADT_NUM,AAWDT_NUM,NUM_LANES_NUM,MAIN_LINE_NUM,ID_RTE_NO_NUM,K_FACTOR_NUM,D_FACTOR_NUM,tract_index,station_tract_label,tract_a_geoid,tract_b_geoid,station_county_name,adjacent_county_name,station_to_containing_tract_boundary_m,validation_observed_daily_field_preferred,validation_model_flow_definition
sl_S2017150260_24031701002__24031701210,24031701002__24031701210,other_adjacent_tract_pair,medium,accepted,S2017150260,Montgomery,Falls Chapel Way,CO,3862.0,0.05,Falls Chapel Way - .05 Mile West Of Md 189,Md 189 To Md 189,West,3.0,F,2680.0,2661.0,2840.0,2821.0,8.64,55.51,50.93,49.07,24031701210,24031701002,24031,24031,73.01074892592165,1761.184856318735,1,-77.17735971101952,39.06301971468879,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150260,0.0,1.61,Urban,6.0,Minor Collector,1.0,2662.0,2932.0,,S,True,False,montgomery_dc_spatial,True,2680.0,2661.0,2840.0,2821.0,2662.0,2932.0,3.0,1.0,3862.0,8.64,55.51,1396,Census Tract 7012.10,24031701210,24031701002,"Montgomery County, MD","Montgomery County, MD",73.01074892592165,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150658_24031701409__24031701414,24031701409__24031701414,other_adjacent_tract_pair,high,accepted,S2012150658,Montgomery,Briggs Chaney Rd,CO,95.0,3.22,Briggs Chaney Rd -.10 Mile East Of Old Columbia Pike,Old Columbia Pike To Us 29,West,4.0,F,18435.0,18180.0,19735.0,19450.0,8.21,59.55,45.84,54.16,24031701409,24031701414,24031,24031,0.6101503441960587,1731.3247699181732,3,-76.95033320721586,39.08397128479883,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150658,3.17,3.339,Urban,4.0,Minor Arterial,1.0,18181.0,19271.0,,S,True,False,pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True,18435.0,18180.0,19735.0,19450.0,18181.0,19271.0,4.0,1.0,95.0,8.21,59.55,572,Census Tract 7014.09,24031701409,24031701414,"Montgomery County, MD","Montgomery County, MD",0.6101503441960587,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012160624_24033800409__24033800410,24033800409__24033800410,other_adjacent_tract_pair,high,accepted,S2012160624,Prince George's,Fletchertown Rd,CO,61.0,0.15,Fletchertown Rd - West Of High Bridge Rd,High Bridge Rd To Hillmeade Rd,East,2.0,F,3572.0,3340.0,3792.0,3540.0,9.29,51.34,50.88,49.12,24033800410,24033800409,24033,24033,0.605228489139021,4649.437783144606,1,-76.77714145379863,38.9923728495499,https://maps.roads.maryland.gov/itms_public/?stationid=S2012160624,0.0,1.66,Urban,6.0,Minor Collector,1.0,3341.0,3681.0,51.0,S,True,False,pg_dc_spatial,True,3572.0,3340.0,3792.0,3540.0,3341.0,3681.0,2.0,1.0,61.0,9.29,51.34,447,Census Tract 8004.10,24033800410,24033800409,"Prince George's County, MD","Prince George's County, MD",0.605228489139021,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3220_24033803512__24033803514,24033803512__24033803514,other_adjacent_tract_pair,high,accepted,B3220,Prince George's,Central Ave,MD,214.0,4.07,Md214-.40 Mi E Of Is95,Is 95 To Md 202,East,6.0,F,72000.0,71351.0,77040.0,76351.0,7.4,63.06,52.59,47.41,24033803512,24033803514,24033,24033,21.67722656318387,754.730998193881,2,-76.83994882248292,38.89428725084369,https://maps.roads.maryland.gov/itms_public/?stationid=B3220,3.67,4.61,Urban,3.0,Principal Arterial Other,1.0,71352.0,75632.0,1456.0,B,True,False,pg_dc_route;pg_dc_spatial,True,72000.0,71351.0,77040.0,76351.0,71352.0,75632.0,6.0,1.0,214.0,7.4,63.06,470,Census Tract 8035.12,24033803512,24033803514,"Prince George's County, MD","Prince George's County, MD",21.67722656318387,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B150061_24031700817__24031701007,24031700817__24031701007,other_adjacent_tract_pair,high,accepted,B150061,Montgomery,Shady Grove Rd,CO,212.0,2.62,Shady Grove Rd-.10 Mi N Of Research Blvd,Md 28 To Is 270,North,7.0,F,38652.0,40730.0,41362.0,43580.0,8.26,56.0,49.42,50.58,24031701007,24031700817,24031,24031,17.68355092550836,2171.047615170135,1,-77.18996276274031,39.10641938148593,https://maps.roads.maryland.gov/itms_public/?stationid=B150061,2.42,2.93,Urban,3.0,Principal Arterial Other,1.0,40731.0,43181.0,,B,True,False,pg_montgomery_route;montgomery_dc_spatial,True,38652.0,40730.0,41362.0,43580.0,40731.0,43181.0,7.0,1.0,212.0,8.26,56.0,895,Census Tract 7010.07,24031701007,24031700817,"Montgomery County, MD","Montgomery County, MD",17.68355092550836,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160118_24033800402__24033800513,24033800402__24033800513,other_adjacent_tract_pair,medium,accepted,B160118,Prince George's,Annapolis Rd,MD,450.0,11.58,Md450-.20 Mi E Of Md197,Md 197 To Md 3,East,4.0,F,18912.0,20560.0,20242.0,22000.0,9.0,55.19,48.95,51.05,24033800402,24033800513,24033,24033,95.89630885971862,1457.6092357654136,1,-76.75234043485463,38.9744489802117,https://maps.roads.maryland.gov/itms_public/?stationid=B160118,11.382,14.096,Urban,3.0,Principal Arterial Other,1.0,21421.0,21791.0,,B,True,False,pg_dc_route;pg_dc_spatial,True,18912.0,20560.0,20242.0,22000.0,21421.0,21791.0,4.0,1.0,450.0,9.0,55.19,1544,Census Tract 8004.02,24033800402,24033800513,"Prince George's County, MD","Prince George's County, MD",95.89630885971862,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3148_24033803601__24033803602,24033803601__24033803602,other_adjacent_tract_pair,high,accepted,B3148,Prince George's,Capital Beltway,IS,95.0,18.01,Is95-.10 Mi S Of Md704,Md 202 To Is 595/us 50,North,8.0,F,221552.0,219380.0,230412.0,228160.0,6.33,50.1,49.6,50.4,24033803601,24033803602,24033,24033,23.28235668682365,1420.9446461697414,1,-76.85544142928258,38.9381033109826,https://maps.roads.maryland.gov/itms_public/?stationid=B3148,16.56,18.54,Urban,1.0,Interstate,1.0,220921.0,229761.0,21949.0,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,221552.0,219380.0,230412.0,228160.0,220921.0,229761.0,8.0,1.0,95.0,6.33,50.1,476,Census Tract 8036.01,24033803601,24033803602,"Prince George's County, MD","Prince George's County, MD",23.28235668682365,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2867_24031701202__24031701213,24031701202__24031701213,other_adjacent_tract_pair,high,accepted,B2867,Montgomery,Rockville Pike,MD,355.0,5.41,Md355-.10 Mi N Of Md547,Md 547 To Montrose Pkwy,North,7.0,F,53512.0,48540.0,57262.0,51940.0,7.8,52.71,47.65,52.35,24031701202,24031701213,24031,24031,23.30150719386054,1171.33211898156,1,-77.10773505100026,39.03687366039162,https://maps.roads.maryland.gov/itms_public/?stationid=B2867,5.27,6.59,Urban,3.0,Principal Arterial Other,1.0,48541.0,51451.0,1523.0,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True,53512.0,48540.0,57262.0,51940.0,48541.0,51451.0,7.0,1.0,355.0,7.8,52.71,553,Census Tract 7012.02,24031701202,24031701213,"Montgomery County, MD","Montgomery County, MD",23.30150719386054,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150745_24031704806__24031705000,24031704806__24031705000,other_adjacent_tract_pair,high,accepted,S2012150745,Montgomery,Woodmont Ave,CO,385.0,0.15,Woodmont Ave - Between Md 355 & Battery La,Md 355 To Md 187,South,3.0,F,16295.0,15340.0,17275.0,16260.0,9.22,60.18,31.33,68.67,24031704806,24031705000,24031,24031,19.583216075450494,1063.0129355865233,2,-77.0973152943904,38.99371883555582,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150745,0.0,0.7,Urban,5.0,Major Collector,1.0,15341.0,16881.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,16295.0,15340.0,17275.0,16260.0,15341.0,16881.0,3.0,1.0,385.0,9.22,60.18,1335,Census Tract 7048.06,24031704806,24031705000,"Montgomery County, MD","Montgomery County, MD",19.583216075450494,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2906_24031703401__24031703501,24031703401__24031703501,other_adjacent_tract_pair,high,accepted,B2906,Montgomery,Veirs Mill Rd,MD,586.0,3.91,Md586-.10 Mi W Of Md185,Randolph Rd To Md 185,East,6.0,F,40792.0,39250.0,43652.0,42000.0,8.62,52.94,51.6,48.4,24031703501,24031703401,24031,24031,0.5250779621256852,1556.3728748216752,3,-77.07636324023186,39.052542682573154,https://maps.roads.maryland.gov/itms_public/?stationid=B2906,3.48,4.01,Urban,3.0,Principal Arterial Other,1.0,39251.0,41611.0,1226.0,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,40792.0,39250.0,43652.0,42000.0,39251.0,41611.0,6.0,1.0,586.0,8.62,52.94,1425,Census Tract 7035.01,24031703501,24031703401,"Montgomery County, MD","Montgomery County, MD",0.5250779621256852,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2805_24031704401__24031704501,24031704401__24031704501,other_adjacent_tract_pair,high,accepted,B2805,Montgomery,Old Georgetown Rd,MD,187.0,3.15,Md187-.50 Mi N Of Is495,Is 495 To Is 270,North,7.0,F,44160.0,43761.0,47250.0,46821.0,9.06,60.85,50.84,49.16,24031704401,24031704501,24031,24031,3.5749868616805585,1163.598841399989,1,-77.12331312441437,39.02223660183017,https://maps.roads.maryland.gov/itms_public/?stationid=B2805,2.64,3.764,Urban,3.0,Principal Arterial Other,1.0,43762.0,46392.0,1691.0,B,True,False,montgomery_dc_spatial,True,44160.0,43761.0,47250.0,46821.0,43762.0,46392.0,7.0,1.0,187.0,9.06,60.85,559,Census Tract 7044.01,24031704401,24031704501,"Montgomery County, MD","Montgomery County, MD",3.5749868616805585,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161166_24033802002__24033802107,24033802002__24033802107,other_adjacent_tract_pair,high,accepted,S2012161166,Prince George's,Regency Pkwy,CO,2833.0,0.83,Regency Pkwy - 50ft North Of Suitland Rd,Surrey Service Dr To Road End,North,3.0,F,7605.0,8690.0,8065.0,9210.0,10.69,51.7,48.68,51.32,24033802107,24033802002,24033,24033,1.0917368177243967,1379.677132682226,2,-76.9114021784345,38.83916028474933,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161166,0.0,1.06,Urban,5.0,Major Collector,1.0,8691.0,9561.0,,S,True,False,pg_dc_spatial,True,7605.0,8690.0,8065.0,9210.0,8691.0,9561.0,3.0,1.0,2833.0,10.69,51.7,899,Census Tract 8021.07,24033802107,24033802002,"Prince George's County, MD","Prince George's County, MD",1.0917368177243967,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B150005_24031700816__24031700817,24031700816__24031700817,other_adjacent_tract_pair,high,accepted,B150005,Montgomery,Great Seneca Hwy,MD,119.0,0.1,Md119-.10 Mi N Of Md28,Md 28 To Sam Eig Hwy,North,5.0,F,25350.0,25121.0,27130.0,26881.0,10.27,76.74,52.74,47.26,24031700817,24031700816,24031,24031,21.516234598807095,3695.829100804787,1,-77.20699098921253,39.10479953956267,https://maps.roads.maryland.gov/itms_public/?stationid=B150005,0.0,0.51,Urban,3.0,Principal Arterial Other,1.0,25122.0,26632.0,497.0,B,True,False,montgomery_dc_spatial,True,25350.0,25121.0,27130.0,26881.0,25122.0,26632.0,5.0,1.0,119.0,10.27,76.74,363,Census Tract 7008.17,24031700817,24031700816,"Montgomery County, MD","Montgomery County, MD",21.516234598807095,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2935_24031701001__24031701205,24031701001__24031701205,other_adjacent_tract_pair,high,accepted,B2935,Montgomery,Montrose Rd,MD,927.0,1.58,Md927-.20 Mi E Of Is270,Is 270 To Tower Oaks Blvd,West,4.0,C,56841.0,56332.0,60821.0,60282.0,7.98,62.13,38.19,61.81,24031701205,24031701001,24031,24031,1.4560166871081957,1423.7070624538435,1,-77.1507458936288,39.05573112958117,https://maps.roads.maryland.gov/itms_public/?stationid=B2935,1.38,1.65,Urban,3.0,Principal Arterial Other,1.0,51420.0,54510.0,,B,True,False,montgomery_dc_spatial,True,56841.0,56332.0,60821.0,60282.0,51420.0,54510.0,4.0,1.0,927.0,7.98,62.13,554,Census Tract 7012.05,24031701205,24031701001,"Montgomery County, MD","Montgomery County, MD",1.4560166871081957,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160089_24033800507__24033800516,24033800507__24033800516,other_adjacent_tract_pair,high,accepted,B160089,Prince George's,Crain Hwy,US,301.0,23.25,Us301-.10 Mi N Of Md197,Md 197 To Is 595/md3,North,5.0,C,63791.0,63222.0,68261.0,67652.0,7.06,51.76,51.62,48.38,24033800507,24033800516,24033,24033,28.026164135874822,1410.2879936840518,2,-76.71780216332104,38.94402958027765,https://maps.roads.maryland.gov/itms_public/?stationid=B160089,23.15,24.01,Urban,3.0,Principal Arterial Other,1.0,61550.0,65240.0,3392.0,B,True,False,pg_dc_route,True,63791.0,63222.0,68261.0,67652.0,61550.0,65240.0,5.0,1.0,301.0,7.06,51.76,1525,Census Tract 8005.07,24033800507,24033800516,"Prince George's County, MD","Prince George's County, MD",28.026164135874822,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150710_24031706005__24031706011,24031706005__24031706011,other_adjacent_tract_pair,high,accepted,S2012150710,Montgomery,Bells Mill Rd                           ,CO,165.0,0.09,Bells Mill Rd - .10 Mile East Of Md 189,Md 189 To Gainsborough Rd,East,2.0,F,2935.0,2930.0,3115.0,3110.0,10.94,65.63,51.03,48.97,24031706011,24031706005,24031,24031,0.866025771814482,1671.89017950065,2,-77.19273771075524,39.03537380082636,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150710,0.0,1.27,Urban,5.0,Major Collector,1.0,2931.0,3221.0,,S,True,False,montgomery_dc_spatial,True,2935.0,2930.0,3115.0,3110.0,2931.0,3221.0,2.0,1.0,165.0,10.94,65.63,1327,Census Tract 7060.11,24031706011,24031706005,"Montgomery County, MD","Montgomery County, MD",0.866025771814482,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150802_24031701206__24031706011,24031701206__24031706011,other_adjacent_tract_pair,medium,accepted,S2012150802,Montgomery,Gainsborough Rd                         ,CO,1757.0,1.59,Gainsborough Rd - Between Tuckerman La & Fox Run,Tuckerman La To Gainsborough Rd (ahead),South,3.0,F,4845.0,4430.0,5145.0,4700.0,11.8,53.45,50.85,49.15,24031706011,24031701206,24031,24031,68.71446544379695,3544.6151180412376,1,-77.17258057489332,39.04036319866508,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150802,1.55,3.01,Urban,5.0,Major Collector,1.0,4431.0,4871.0,,S,True,False,montgomery_dc_spatial,True,4845.0,4430.0,5145.0,4700.0,4431.0,4871.0,3.0,1.0,1757.0,11.8,53.45,1327,Census Tract 7060.11,24031706011,24031701206,"Montgomery County, MD","Montgomery County, MD",68.71446544379695,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150803_24031705701__24031705702,24031705701__24031705702,other_adjacent_tract_pair,medium,accepted,S2012150803,Montgomery,Cromwell Dr,CO,1854.0,0.89,Cromwell Dr - Between Md 396 & Christy Dr,Ramsgate Rd To Massachusetts Ave,South,2.0,F,2065.0,2470.0,2195.0,2620.0,10.42,59.22,48.85,51.15,24031705701,24031705702,24031,24031,50.80921610220005,1253.5538354956245,1,-77.11597421103829,38.96135208046772,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150803,0.0,0.92,Urban,7.0,Local,1.0,2471.0,2721.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,2065.0,2470.0,2195.0,2620.0,2471.0,2721.0,2.0,1.0,1854.0,10.42,59.22,1386,Census Tract 7057.01,24031705701,24031705702,"Montgomery County, MD","Montgomery County, MD",50.80921610220005,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2890_24031704804__24031704805,24031704804__24031704805,other_adjacent_tract_pair,low_review,accepted,B2890,Montgomery,Montgomery Ave,MD,410.0,0.1,Md410-.10 Mi E Of Md355 (one Way Couplet Eb - Wb See B150085),Md 355 To Md 410 (wb/l),East,3.0,C,15341.0,15202.0,16421.0,16272.0,9.65,100.0,100.0,0.0,24031704804,24031704805,24031,24031,111.11219521379496,1064.1096300292309,2,-77.09207247127073,38.983922126163066,https://maps.roads.maryland.gov/itms_public/?stationid=B2890,0.0,0.45,Urban,3.0,Principal Arterial Other,1.0,14320.0,15180.0,,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True,15341.0,15202.0,16421.0,16272.0,14320.0,15180.0,3.0,1.0,410.0,9.65,100.0,806,Census Tract 7048.04,24031704804,24031704805,"Montgomery County, MD","Montgomery County, MD",111.11219521379496,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3260_24031701704__24033805202,24031701704__24033805202,pg_montgomery,low_review,accepted,B3260,Montgomery,Ethan Allen Ave,MD,410.0,6.21,Md410-.10 Mi W Of Md650,Md 195 To Md 650,East,3.0,F,11430.0,11331.0,12230.0,12121.0,7.62,57.34,49.75,50.25,24031701704,24033805202,24031,24033,158.12267999406086,915.4282466694082,1,-76.99602731849639,38.97580158669663,https://maps.roads.maryland.gov/itms_public/?stationid=B3260,5.63,6.31,Urban,4.0,Minor Arterial,1.0,11332.0,12012.0,411.0,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True,11430.0,11331.0,12230.0,12121.0,11332.0,12012.0,3.0,1.0,410.0,7.62,57.34,604,Census Tract 7017.04,24031701704,24033805202,"Montgomery County, MD","Prince George's County, MD",158.12267999406086,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160108_24033806200__24033806300,24033806200__24033806300,other_adjacent_tract_pair,medium,accepted,B160108,Prince George's,Crittenden St,MU,90.0,0.1,Crittenden St-.10 Mi W Of Us1al,Us 1al To Rhode Island Ave,West,1.0,F,500.0,501.0,540.0,541.0,9.68,86.0,12.54,87.46,24033806300,24033806200,24033,24033,94.92723596048897,2146.249524485716,1,-76.94256543273326,38.94804402164003,https://maps.roads.maryland.gov/itms_public/?stationid=B160108,0.0,0.14,Urban,4.0,Minor Arterial,1.0,502.0,532.0,17.0,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,500.0,501.0,540.0,541.0,502.0,532.0,1.0,1.0,90.0,9.68,86.0,1559,Census Tract 8063,24033806300,24033806200,"Prince George's County, MD","Prince George's County, MD",94.92723596048897,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150763_24031702402__24031702500,24031702402__24031702500,other_adjacent_tract_pair,low_review,accepted,S2012150763,Montgomery,Wayne Ave,MD,594.0,0.06,Md 594a (wayne Ave) - 100ft West Of Pershing Dr,Us 29 To Sligo Creek Pkwy,East,4.0,F,14395.0,14730.0,15265.0,15610.0,8.54,60.24,48.92,51.08,24031702500,24031702402,24031,24031,112.38323095019182,1489.5064047395279,1,-77.02553759721391,38.99478741914704,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150763,0.0,1.02,Urban,5.0,Major Collector,1.0,14731.0,16201.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,14395.0,14730.0,15265.0,15610.0,14731.0,16201.0,4.0,1.0,594.0,8.54,60.24,339,Census Tract 7025,24031702500,24031702402,"Montgomery County, MD","Montgomery County, MD",112.38323095019182,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
