LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed,AADT_2017_NUM,AADT_2018_NUM,AAWDT_2017_NUM,AAWDT_2018_NUM,AADT_NUM,AAWDT_NUM,NUM_LANES_NUM,MAIN_LINE_NUM,ID_RTE_NO_NUM,K_FACTOR_NUM,D_FACTOR_NUM,tract_index,station_tract_geoid,station_county_geoid,station_tract_label,assignment_status,station_to_boundary_m
B3299,Prince George's,Watkins Park Dr,MD,193.0,17.42,17.31,19.07,Md 193 Between Md 214 & Chesterton Dr,Md 214 To Oakgrove Rd,Urban,4.0,Minor Arterial,1.0,East,3.0,F,8.23,61.29,50.48,49.52,14845.0,17740.0,15885.0,18980.0,17741.0,18811.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3299,-76.79151943009545,38.898766260838656,B,True,False,pg_montgomery_route;pg_dc_spatial,True,14845.0,17740.0,15885.0,18980.0,17741.0,18811.0,3.0,1.0,193.0,8.23,61.29,1498,24033800509,24033,Census Tract 8005.09,reject_not_near_tract_boundary,192.8951578062631
B150021,Montgomery,Stoneybrook Dr,CO,533.0,0.1,0.0,0.76,Stoneybrook Dr-.10 Mi W Of Capitol View Ave,Md 192 To Forsythe Ave,Urban,5.0,Major Collector,1.0,West,2.0,F,9.56,81.68,50.3,49.7,3852.0,3700.0,4122.0,3960.0,3701.0,3921.0,125.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150021,-77.06346962483916,39.02045747068699,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,3852.0,3700.0,4122.0,3960.0,3701.0,3921.0,2.0,1.0,533.0,9.56,81.68,1195,24031704100,24031,Census Tract 7041,reject_not_near_tract_boundary,247.2359592637784
S2012150805,Montgomery,Renn St                                 ,CO,1897.0,0.45,0.0,0.48,Renn St - Between Bauer Dr & Parkland Dr,Arctic Ave To Parkland Dr,Urban,7.0,Local,1.0,East,2.0,F,12.57,57.44,49.06,50.94,1925.0,1760.0,2045.0,1870.0,1761.0,1941.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150805,-77.08771534480039,39.080938920493466,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,1925.0,1760.0,2045.0,1870.0,1761.0,1941.0,2.0,1.0,1897.0,12.57,57.44,1410,24031703201,24031,Census Tract 7032.01,reject_not_near_tract_boundary,199.61158540335637
S2012150698,Montgomery,Seven Locks Rd,CO,148.0,5.48,4.69,5.56,Seven Locks Rd - Between Fontaine St & Postoak Rd,Tuckerman La To Postoak Rd,Urban,4.0,Minor Arterial,1.0,North,3.0,F,9.09,57.5,51.01,48.99,20845.0,19590.0,22305.0,20960.0,19591.0,20771.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150698,-77.16409877450714,39.05117457353835,S,True,False,montgomery_dc_spatial,True,20845.0,19590.0,22305.0,20960.0,19591.0,20771.0,3.0,1.0,148.0,9.09,57.5,555,24031701206,24031,Census Tract 7012.06,reject_not_near_tract_boundary,631.0293780366391
S2012150772,Montgomery,Lindale Dr                              ,CO,1009.0,0.52,0.0,0.56,Lindale Dr - Between Bradmoor Dr & Sonoma Rd,Melvern Dr To Bradmoor Dr,Urban,5.0,Major Collector,1.0,North,2.0,F,13.44,70.03,49.9,50.1,2655.0,2460.0,2815.0,2610.0,2461.0,2711.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150772,-77.12097025706794,39.00258167486652,S,True,False,montgomery_dc_spatial,True,2655.0,2460.0,2815.0,2610.0,2461.0,2711.0,2.0,1.0,1009.0,13.44,70.03,561,24031704503,24031,Census Tract 7045.03,reject_not_near_tract_boundary,176.29807996763492
B160023,Prince George's,Springfield Rd,CO,3641.0,0.1,0.0,3.43,Springfield Rd-.10 Mi N Of Md564,Md 564 To Powder Mill Rd,Urban,5.0,Major Collector,1.0,South,2.0,F,13.77,51.55,51.61,48.39,1780.0,1761.0,1910.0,1881.0,1762.0,1872.0,70.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160023,-76.8022040109494,38.99825509714579,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,1780.0,1761.0,1910.0,1881.0,1762.0,1872.0,2.0,1.0,3641.0,13.77,51.55,448,24033800411,24033,Census Tract 8004.11,reject_not_near_tract_boundary,320.0030655486744
S2012161147,Prince George's,Rhode Island Ave,CO,1291.0,2.11,0.949,2.219,Rhode Island Ave - .10 Mi North Of Md 193,Edgewood Rd To Md 430,Urban,5.0,Major Collector,1.0,North,3.0,F,8.51,56.68,52.53,47.47,16331.0,16182.0,17311.0,17152.0,16183.0,17803.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161147,-76.9252228893364,38.99984030103875,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,16331.0,16182.0,17311.0,17152.0,16183.0,17803.0,3.0,1.0,1291.0,8.51,56.68,1500,24033807000,24033,Census Tract 8070,reject_not_near_tract_boundary,480.98397292779515
S2012161135,Prince George's,Larchmont Ave,CO,828.0,0.02,0.0,1.05,Larchmont Ave - Between Md 332 & Clovis Ave,Central Ave To Marlboro Pike,Urban,5.0,Major Collector,1.0,North,2.0,F,8.44,63.56,51.11,48.89,6695.0,9050.0,7105.0,9590.0,9161.0,9961.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161135,-76.91605040576928,38.88485382176332,S,True,False,pg_dc_spatial,True,6695.0,9050.0,7105.0,9590.0,9161.0,9961.0,2.0,1.0,828.0,8.44,63.56,594,24033802700,24033,Census Tract 8027,reject_not_near_tract_boundary,221.29438832524653
B2720,Montgomery,Colesville Rd,US,29.0,0.91,0.82,1.51,Us29-.10 Mi N Of Md97/md384(reversable Lanes 3&4),Md 97/md 384 To Dale Dr,Urban,3.0,Principal Arterial Other,1.0,South,7.0,F,7.75,73.43,47.18,52.82,35624.0,28000.0,38124.0,29960.0,28001.0,29681.0,1002.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2720,-77.02721482820616,38.9973786252854,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True,35624.0,28000.0,38124.0,29960.0,28001.0,29681.0,7.0,1.0,29.0,7.75,73.43,339,24031702500,24031,Census Tract 7025,reject_not_near_tract_boundary,198.24781655030844
B160120,Prince George's,Fedex Way,CO,5802.0,0.1,0.0,0.68,Fedex Way-.10 Mi N Of Bishop Pebbles Dr (one Way),Bishop Pebbles Dr To Bishop Pebles Dr,Urban,7.0,Local,1.0,North,3.0,F,8.52,100.0,100.0,0.0,7912.0,8710.0,8472.0,9320.0,8711.0,9231.0,201.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160120,-76.8623965419451,38.908043944216445,B,True,False,pg_dc_spatial,True,7912.0,8710.0,8472.0,9320.0,8711.0,9231.0,3.0,1.0,5802.0,8.52,100.0,900,24033803525,24033,Census Tract 8035.25,reject_not_near_tract_boundary,307.25745131553657
S2012161187,Prince George's,Old Branch Ave,CO,3675.0,1.25,1.2,1.52,Old Branch Ave - .10 Mi North Of Coventry Way,Coventry Way To Kirby Rd,Urban,4.0,Minor Arterial,1.0,South,3.0,F,8.19,66.71,38.72,61.28,18315.0,18160.0,19605.0,19430.0,18161.0,19251.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161187,-76.89861697981512,38.78291811378648,S,True,False,pg_dc_spatial,True,18315.0,18160.0,19605.0,19430.0,18161.0,19251.0,3.0,1.0,3675.0,8.19,66.71,881,24033801211,24033,Census Tract 8012.11,reject_not_near_tract_boundary,423.5277989515038
S2012161006,Prince George's,Brooklyn Bridge Rd,CO,3.0,1.34,0.65,1.36,Brooklyn Bridge Rd - Between Bond Mill Rd & Supplee La,Beg Bridge Over Is 95 To Bond Mill Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,10.37,50.57,49.11,50.89,3215.0,3080.0,3415.0,3270.0,3081.0,3391.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161006,-76.88808886572073,39.11637618492152,S,True,False,pg_montgomery_spatial,True,3215.0,3080.0,3415.0,3270.0,3081.0,3391.0,2.0,1.0,3.0,10.37,50.57,1537,24033800203,24033,Census Tract 8002.03,reject_not_near_tract_boundary,988.197302605351
B2919,Montgomery,New Hampshire Ave,MD,650.0,11.1,11.0,13.5,Md650-.10 Mi N Of Md198,Md 198 To Md 108,Urban,4.0,Minor Arterial,1.0,North,3.0,F,9.4,66.38,50.92,49.08,12462.0,12790.0,13332.0,13690.0,12791.0,13561.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2919,-76.98880985824506,39.12240307674137,B,True,False,montgomery_dc_route;pg_montgomery_route;pg_montgomery_spatial,True,12462.0,12790.0,13332.0,13690.0,12791.0,13561.0,3.0,1.0,650.0,9.4,66.38,1394,24031701408,24031,Census Tract 7014.08,reject_not_near_tract_boundary,1600.9174483097647
B3167,Prince George's,Glenn Dale Blvd,MD,193.0,10.7,10.4,11.04,Md193-.30 Mi E Of Md564,Md 564 To Prospect Hill Rd,Urban,3.0,Principal Arterial Other,1.0,East,4.0,F,9.28,62.99,51.25,48.75,30202.0,32830.0,32322.0,35130.0,32831.0,34801.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3167,-76.81370035171487,38.98557572563925,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,30202.0,32830.0,32322.0,35130.0,32831.0,34801.0,4.0,1.0,193.0,9.28,62.99,1524,24033800408,24033,Census Tract 8004.08,reject_not_near_tract_boundary,283.5739293329871
S2017150265,Montgomery,Medical Center Dr,CO,4911.0,1.04,0.0,1.14,Medical Center Dr - .10 Mile West Of Md 28,Great Seneca Hwy To Md 28,Urban,6.0,Minor Collector,1.0,West,4.0,F,10.37,87.56,44.33,55.67,9240.0,9161.0,9790.0,9711.0,9162.0,10082.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150265,-77.19647071920721,39.10398836485865,S,True,False,montgomery_dc_spatial,True,9240.0,9161.0,9790.0,9711.0,9162.0,10082.0,4.0,1.0,4911.0,10.37,87.56,363,24031700817,24031,Census Tract 7008.17,reject_not_near_tract_boundary,491.5583270149656
B3351,Prince George's,Anacostia Freeway,IS,295.0,0.6,0.0,0.8,Is295-.20 Mi S Of Wash Dc Line,Is 95 To Washington Dc/l,Urban,1.0,Interstate,1.0,South,6.0,F,6.47,72.51,48.38,51.62,97342.0,96550.0,101242.0,100410.0,97231.0,101121.0,2938.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3351,-77.02127673690435,38.801978571725975,B,True,False,pg_dc_route;pg_dc_spatial,True,97342.0,96550.0,101242.0,100410.0,97231.0,101121.0,6.0,1.0,295.0,6.47,72.51,1569,24033801500,24033,Census Tract 8015,reject_not_near_tract_boundary,277.7734578375131
B150006,Montgomery,Great Seneca Hwy,MD,119.0,0.61,0.51,0.8,Md119-.10 Mi N Of Sam Eig Hwy,Sam Eig Hwy To Muddy Branch Rd,Urban,3.0,Principal Arterial Other,1.0,South,6.0,F,8.93,75.95,49.28,50.72,43840.0,43451.0,46910.0,46491.0,43452.0,46062.0,1247.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150006,-77.21419412043677,39.10932989549608,B,True,False,montgomery_dc_spatial,True,43840.0,43451.0,46910.0,46491.0,43452.0,46062.0,6.0,1.0,119.0,8.93,75.95,349,24031700816,24031,Census Tract 7008.16,reject_not_near_tract_boundary,185.40425453860692
B150076,Montgomery,Clara Barton Pkwy,GV,6.0,2.57,1.67,3.37,Clara Barton Pkwy-.90 Mi S Of Is495,Is 495 To Is 495x (cabin John Pkwy),Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,North,4.0,F,10.99,61.97,47.29,52.71,18650.0,18481.0,19960.0,19781.0,18482.0,19592.0,190.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150076,-77.1625157309741,38.972387484552456,B,True,False,montgomery_dc_spatial,True,18650.0,18481.0,19960.0,19781.0,18482.0,19592.0,4.0,1.0,6.0,10.99,61.97,1392,24031705800,24031,Census Tract 7058,reject_not_near_tract_boundary,542.4380027543107
S2013150315,Montgomery,Metro Access Rd,MD,200.0,0.5,0.0,0.515,Md 200a - Ent To Shady Grove Metro,Ramps To & Fr Is 370 To Ent To Shady Grove Metro,Urban,3.0,Principal Arterial Other,1.0,North,4.0,C,11.2,77.85,61.38,38.62,22531.0,22332.0,24111.0,23902.0,22420.0,23770.0,628.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2013150315,-77.1606854710749,39.126760135419936,S,True,False,pg_montgomery_route,True,22531.0,22332.0,24111.0,23902.0,22420.0,23770.0,4.0,1.0,200.0,11.2,77.85,332,24031700711,24031,Census Tract 7007.11,reject_not_near_tract_boundary,544.9463865138305
S2012161167,Prince George's,Brock Bridge Rd,CO,3049.0,0.12,0.0,0.26,Brock Bridge Rd - .10 Mi North Of Montpelier Dr,Montpelier Dr To Anne Arundel Co/l,Urban,5.0,Major Collector,1.0,North,2.0,F,10.83,54.66,50.4,49.6,5065.0,5310.0,5375.0,5630.0,5311.0,5841.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161167,-76.83986468178183,39.070657098739815,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,5065.0,5310.0,5375.0,5630.0,5311.0,5841.0,2.0,1.0,3049.0,10.83,54.66,1543,24033800211,24033,Census Tract 8002.11,reject_not_near_tract_boundary,218.34965520174381
S2012150895,Montgomery,Park Vista Dr,CO,6171.0,0.12,0.0,0.85,Park Vista Dr - .10 Mi West Of Md 182,Layhill Rd To Longmead Crossing Dr,Urban,5.0,Major Collector,1.0,West,2.0,F,8.74,64.22,50.21,49.79,2155.0,2220.0,2285.0,2350.0,2221.0,2441.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150895,-77.04282751370816,39.10121364456144,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,2155.0,2220.0,2285.0,2350.0,2221.0,2441.0,2.0,1.0,6171.0,8.74,64.22,1026,24031703221,24031,Census Tract 7032.21,reject_not_near_tract_boundary,466.4118044635929
B150064,Montgomery,Shady Grove Rd,CO,212.0,5.72,4.97,5.92,Shady Grove Rd-.20 Mi S Of Midcounty Hwy ,Md 200-a To Midcounty Hwy,Urban,3.0,Principal Arterial Other,1.0,North,6.0,F,8.24,67.95,50.14,49.86,50982.0,49700.0,54552.0,53180.0,49701.0,52681.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150064,-77.1532544273816,39.13846267864922,B,True,False,pg_montgomery_route,True,50982.0,49700.0,54552.0,53180.0,49701.0,52681.0,6.0,1.0,212.0,8.24,67.95,331,24031700710,24031,Census Tract 7007.10,reject_not_near_tract_boundary,284.8086428875265
B3242,Prince George's,Crain Hwy,US,301.0,13.9,10.35,14.1,Us301-.20 Mi S Of Md4,Md 382 To Md 4,Rural,3.0,Principal Arterial Other,1.0,South,4.0,F,8.44,57.34,48.03,51.97,42811.0,44860.0,44951.0,47100.0,45401.0,47221.0,2184.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3242,-76.73935382316878,38.8111513926307,B,True,False,pg_dc_route,True,42811.0,44860.0,44951.0,47100.0,45401.0,47221.0,4.0,1.0,301.0,8.44,57.34,1554,24033800605,24033,Census Tract 8006.05,reject_not_near_tract_boundary,292.4890902680808
B160048,Prince George's,Oxon Hill Rd,CO,114.0,0.08,0.0,2.82,Oxon Hill Rd-.60 Mi S Of Md210,Md 414 (back) To Livingston Rd,Urban,5.0,Major Collector,1.0,South,3.0,F,7.16,68.49,49.99,50.01,17022.0,16290.0,18042.0,17270.0,16291.0,17921.0,295.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160048,-77.00367929295236,38.794700095736125,B,True,False,pg_dc_spatial,True,17022.0,16290.0,18042.0,17270.0,16291.0,17921.0,3.0,1.0,114.0,7.16,68.49,1506,24033801404,24033,Census Tract 8014.04,reject_not_near_tract_boundary,428.19974628091234
S2012150717,Montgomery,Oaklyn Dr,CO,189.0,2.49,0.0,2.55,Oaklyn Dr - Between Crimson Leaf Terr & Persimmon Tree Rd,Falls Rd To Persimmon Tree Rd,Urban,5.0,Major Collector,1.0,North,2.0,F,8.07,55.1,48.52,51.48,5475.0,5210.0,5805.0,5520.0,5211.0,5731.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150717,-77.18944439888875,38.99703495692911,S,True,False,montgomery_dc_spatial,True,5475.0,5210.0,5805.0,5520.0,5211.0,5731.0,2.0,1.0,189.0,8.07,55.1,1389,24031706009,24031,Census Tract 7060.09,reject_not_near_tract_boundary,844.1446703690114
S2012150774,Montgomery,Wilmett Rd                              ,CO,1034.0,0.08,0.0,0.96,Wilmett Rd - Between Beech Ave & Kentstone Dr,Beech Ave To Friars Rd,Urban,7.0,Local,1.0,East,2.0,F,11.41,50.84,50.62,49.38,1495.0,1450.0,1595.0,1540.0,1451.0,1601.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150774,-77.11778689270403,39.00903934490764,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,1495.0,1450.0,1595.0,1540.0,1451.0,1601.0,2.0,1.0,1034.0,11.41,50.84,561,24031704503,24031,Census Tract 7045.03,reject_not_near_tract_boundary,268.16153096951655
B160070,Prince George's,Lottsford Vista Rd,MD,950.0,0.52,0.45,0.87,Md950c (lottsford Vista Rd)-.10 Mi N Of Is595,Lottsford Vista Rd To Lottsford Vista Rd,Urban,5.0,Major Collector,1.0,South,2.0,F,9.48,61.76,48.88,51.12,10232.0,10143.0,10852.0,10753.0,10144.0,11164.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160070,-76.82602312277882,38.94889375165489,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,10232.0,10143.0,10852.0,10753.0,10144.0,11164.0,2.0,1.0,950.0,9.48,61.76,474,24033803516,24033,Census Tract 8035.16,reject_not_near_tract_boundary,195.61629026614406
B160102,Prince George's,Old Marlboro Pike,CO,4461.0,0.35,0.0,0.45,Old Marlboro Pike-.10 Mi S Of Md4,Ramps To & From Suitland Pkwy To Md 4,Urban,5.0,Major Collector,1.0,North,3.0,F,8.53,52.88,41.67,58.33,5420.0,5371.0,5750.0,5691.0,5372.0,5912.0,1091.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160102,-76.86171004850667,38.83558723218459,B,True,False,pg_dc_spatial,True,5420.0,5371.0,5750.0,5691.0,5372.0,5912.0,3.0,1.0,4461.0,8.53,52.88,1557,24033802201,24033,Census Tract 8022.01,reject_not_near_tract_boundary,626.077907185591
S2012161087,Prince George's,Parkwood St                             ,CO,210.0,1.21,0.58,1.42,Parkwood St - Between Warner Ave & Gramby St,Taylor St To Cul De Sac,Urban,5.0,Major Collector,1.0,South,2.0,F,8.53,58.0,50.68,49.32,1685.0,2090.0,1795.0,2220.0,2091.0,2301.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161087,-76.89708322594342,38.93321826810325,S,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,1685.0,2090.0,1795.0,2220.0,2091.0,2301.0,2.0,1.0,210.0,8.53,58.0,517,24033804102,24033,Census Tract 8041.02,reject_not_near_tract_boundary,195.67870517656678
B2810,Montgomery,Wilson La,MD,188.0,2.46,2.34,3.25,Md188-.10 Mi E Of Md191,Md 191 To Md 187,Urban,4.0,Minor Arterial,1.0,West,3.0,C,9.25,62.37,49.01,50.99,9621.0,9532.0,10291.0,10202.0,8740.0,9260.0,249.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2810,-77.11321794079475,38.98659297364194,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,9621.0,9532.0,10291.0,10202.0,8740.0,9260.0,3.0,1.0,188.0,9.25,62.37,574,24031704700,24031,Census Tract 7047,reject_not_near_tract_boundary,189.55350060673172
B150065,Montgomery,Shady Grove Rd,CO,212.0,6.32,5.92,6.52,Shady Grove Rd-.20 Mi S Of Md115,Midcounty Hwy To Md 115,Urban,4.0,Minor Arterial,1.0,North,5.0,F,7.8,57.15,51.17,48.83,34435.0,34480.0,36855.0,36890.0,34481.0,36551.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150065,-77.14925910727342,39.14644215056563,B,True,False,pg_montgomery_route,True,34435.0,34480.0,36855.0,36890.0,34481.0,36551.0,5.0,1.0,212.0,7.8,57.15,331,24031700710,24031,Census Tract 7007.10,reject_not_near_tract_boundary,288.65247979360794
B160010,Prince George's,Ardmore Rd,CO,171.0,0.1,0.0,0.19,Ardmore Rd-.10 Mi W Of Ardwick-ardmore Rd,Ardwick Ardmore Rd To Whitfield Chapel Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,10.09,55.02,53.55,46.45,1990.0,1971.0,2110.0,2091.0,1972.0,2172.0,21.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160010,-76.85188541678937,38.93759046539065,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,1990.0,1971.0,2110.0,2091.0,1972.0,2172.0,2.0,1.0,171.0,10.09,55.02,476,24033803601,24033,Census Tract 8036.01,reject_not_near_tract_boundary,320.41818000600335
B2908,Montgomery,Veirs Mill Rd,MD,586.0,5.46,5.36,5.55,Md586-.10 Mi E Of Md193,Md 193 To Grandview Ave,Urban,3.0,Principal Arterial Other,1.0,East,5.0,C,8.22,51.98,53.67,46.33,23681.0,23472.0,25341.0,25122.0,22680.0,24040.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2908,-77.05388999514089,39.03907904193985,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,23681.0,23472.0,25341.0,25122.0,22680.0,24040.0,5.0,1.0,586.0,8.22,51.98,1191,24031703800,24031,Census Tract 7038,reject_not_near_tract_boundary,335.5184893926905
S2012161136,Prince George's,New Riggs Rd,CO,872.0,0.28,0.0,0.31,New Riggs Rd - Between Merrimac Dr & Merrimac Dr,Road End S Of Keokee St To Road End N Of Merrimac Dr,Urban,7.0,Local,1.0,North,4.0,F,8.12,61.7,51.16,48.84,3045.0,3130.0,3235.0,3320.0,3131.0,3441.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161136,-76.97397403130915,38.99060920691622,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,3045.0,3130.0,3235.0,3320.0,3131.0,3441.0,4.0,1.0,872.0,8.12,61.7,1540,24033805700,24033,Census Tract 8057,reject_not_near_tract_boundary,238.72985247598086
S2012161220,Prince George's,Cunningham Dr #1                        ,MU,41.0,0.02,0.0,0.53,Cunningham Dr #1 - Between 60th Ave & Quebec St,60th Ave To Nevada St,Urban,7.0,Local,1.0,South,2.0,F,8.27,56.06,51.74,48.26,1445.0,1440.0,1535.0,1530.0,1441.0,1591.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161220,-76.91167181764848,38.99360904812077,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,1445.0,1440.0,1535.0,1530.0,1441.0,1591.0,2.0,1.0,41.0,8.27,56.06,312,24033806800,24033,Census Tract 8068,reject_not_near_tract_boundary,457.0400691902129
B3168,Prince George's,Glenn Dale Blvd,MD,193.0,12.54,11.04,12.74,Md193-.20 Mi W Of Md450,Prospect Hill Rd To Md 450,Urban,3.0,Principal Arterial Other,1.0,West,4.0,F,10.23,54.81,48.21,51.79,17292.0,17680.0,18502.0,18920.0,17681.0,18741.0,600.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3168,-76.79746921746225,38.96398149484365,B,True,False,pg_montgomery_route;pg_dc_spatial,True,17292.0,17680.0,18502.0,18920.0,17681.0,18741.0,4.0,1.0,193.0,10.23,54.81,1524,24033800408,24033,Census Tract 8004.08,reject_not_near_tract_boundary,237.94174595748436
B160088,Prince George's,Talbott Ave (wb Couplet),MD,198.0,0.9,0.71,1.27,Md198-.10 Mi W Of Us 1 (one Way Couplet Wb - Eb See B160083),Second St (us 1 Nb) To Md 216,Urban,3.0,Principal Arterial Other,1.0,West,3.0,F,7.17,100.0,0.0,100.0,16360.0,16211.0,17510.0,17351.0,16212.0,17192.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160088,-76.84995088404524,39.10052963804083,B,True,False,pg_montgomery_route;pg_montgomery_spatial,True,16360.0,16211.0,17510.0,17351.0,16212.0,17192.0,3.0,1.0,198.0,7.17,100.0,1520,24033800103,24033,Census Tract 8001.03,reject_not_near_tract_boundary,191.01503457756831
S2012150964,Montgomery,Nelson St,MU,2210.0,0.05,0.0,1.3,Nelson St - .10 Mi North Of Md 28,W Montgomery Ave To Mannakee St,Urban,5.0,Major Collector,1.0,North,3.0,F,9.46,51.53,49.72,50.28,11855.0,11730.0,12575.0,12430.0,11731.0,12901.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150964,-77.17088988174822,39.08646085652666,S,True,False,montgomery_dc_spatial,True,11855.0,11730.0,12575.0,12430.0,11731.0,12901.0,3.0,1.0,2210.0,9.46,51.53,212,24031701005,24031,Census Tract 7010.05,reject_not_near_tract_boundary,199.97430511180582
B3198,Prince George's,38th Ave,MD,208.0,0.1,0.0,0.4,Md208-.10 Mi N Of Us1al,Us 1al To Us 1,Urban,5.0,Major Collector,1.0,South,2.0,F,7.49,59.84,45.63,54.37,10113.0,10024.0,10723.0,10634.0,10025.0,11035.0,358.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3198,-76.95178585130225,38.93618909792115,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True,10113.0,10024.0,10723.0,10634.0,10025.0,11035.0,2.0,1.0,208.0,7.49,59.84,1516,24033804400,24033,Census Tract 8044,reject_not_near_tract_boundary,192.81581535643284
B3360,Prince George's,Water St,MD,717.0,0.25,0.0,0.33,Md717-.20 Mi N Of Md4,Road End To Md 725,Urban,4.0,Minor Arterial,1.0,South,2.0,F,8.57,65.66,51.42,48.58,9113.0,9034.0,9753.0,9674.0,9035.0,9585.0,397.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3360,-76.75122519978561,38.81525742886978,B,True,False,pg_dc_spatial,True,9113.0,9034.0,9753.0,9674.0,9035.0,9585.0,2.0,1.0,717.0,8.57,65.66,1554,24033800605,24033,Census Tract 8006.05,reject_not_near_tract_boundary,635.6356918962339
B150025,Montgomery,Wexford Dr,CO,1919.0,0.1,0.0,0.15,Wexford Dr-.10 Mi N Of Beach Dr,Beach Dr To Decatur Ave,Urban,6.0,Minor Collector,1.0,North,2.0,F,11.77,74.16,52.8,47.2,6500.0,6441.0,6890.0,6831.0,6442.0,7092.0,156.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150025,-77.08286475398154,39.0367998919687,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,6500.0,6441.0,6890.0,6831.0,6442.0,7092.0,2.0,1.0,1919.0,11.77,74.16,203,24031703502,24031,Census Tract 7035.02,reject_not_near_tract_boundary,208.2228415899117
